User-ID,Location,Age
260067,"deforest, wisconsin, usa",32.0
260099,"lexington, kentucky, usa",34.0
260102,"newnan, georgia, usa",32.0
260108,"monmouth junction, new jersey, usa",
260127,"mandeville, louisiana, usa",
260183,"st catharines, ontario, canada",25.0
260194,"shoreline, washington, usa",35.0
260202,"london, n/a, united kingdom",
260208,"raleigh, north carolina, usa",
260316,"penticton, british columbia, canada",
260324,"goteborg, n/a, sweden",31.0
260332,"rochester, minnesota, usa",55.0
260346,"hackettstown, new jersey, usa",
260366,"honesdale, pennsylvania, usa",
260388,"minneapolis, minnesota, usa",23.0
260447,"olympia, washington, usa",46.0
260473,"zaragoza, spain, spain",27.0
260484,"tacoma, washington, usa",55.0
260498,"saskatoon, saskatchewan, canada",
260515,"charlotte, north carolina, usa",
260531,"dallas, texas, usa",59.0
260541,"seattle, washington, usa",
260549,"three hills, alberta, canada",24.0
260590,"wilmington, north carolina, usa",25.0
260646,"singapore, n/a, singapore",15.0
260655,"ottawa, ontario, canada",23.0
260662,"edgewater, maryland, usa",
260678,"hooksett, new hampshire, usa",39.0
260699,"toledo, ohio, usa",42.0
260771,"austin, texas, usa",63.0
260796,"boulder junction, wisconsin, usa",54.0
260803,"stockton, california, usa",59.0
260849,"san mateo, california, usa",
260888,"bremerton, washington, usa",34.0
260897,"chicago, illinois, usa",25.0
260914,"oklahoma city, oklahoma, usa",36.0
260915,"san diego, california, usa",
260929,"sombor, serbia, yugoslavia",21.0
260936,"carp, ontario, canada",
260942,"brier, washington, usa",
260944,"stratford, connecticut, usa",
260959,"columbus, ohio, usa",24.0
260961,"des moines, iowa, usa",55.0
260967,"ewa beach, hawaii, usa",
260974,"chicago, illinois, usa",
260977,"winston-salem, north carolina, usa",
261015,"halifax, nova scotia, canada",42.0
261037,"manchester, england, united kingdom",
261083,"asti, piemonte, italy",
261096,"little falls, new york, usa",52.0
261105,"basel, basel-stadt, switzerland",50.0
261120,"tigard, oregon, usa",70.0
261208,"powder springs, georgia, usa",55.0
261212,"honolulu, hawaii, usa",20.0
261223,"seattle, washington, usa",
261265,"bremerton, washington, usa",22.0
261272,"everett, washington, usa",
261314,"san antonio, texas, usa",
261317,"south jordan, utah, usa",43.0
261327,"carrollton, texas, usa",24.0
261378,"omaha, nebraska, usa",
261379,"matosinhos, porto, portugal",19.0
261443,"ciudad real, ciudad real, spain",17.0
261453,"crewe, virginia, usa",
261460,"hampton, virginia, usa",
261512,"cumming, georgia, usa",
261561,"saskatoon, saskatchewan, canada",31.0
261567,"pinto, madrid, spain",25.0
261568,"roanoke, virginia, usa",57.0
261577,"perth, western australia, australia",44.0
261601,"beaverton, oregon, usa",
261603,"san bernardino, california, usa",27.0
261611,"mobile, alabama, usa",
261682,"munich, bavaria,",
261684,"munich, bavaria, germany",
261685,"bethpage, new york, usa",43.0
261724,"burnaby, british columbia, canada",36.0
261731,"southgate, michigan, usa",40.0
261738,"lausanne, vaud, switzerland",23.0
261773,"vienna, vienna, austria",
261780,"gardner, kansas, usa",52.0
261792,"barrie, ontario, canada",38.0
261808,"middletown, new jersey, usa",
261819,"mansfield,, texas, usa",35.0
261825,"university city, missouri, usa",27.0
261829,"fpo, ap, usa",32.0
261839,"joliet, illinois, usa",
261859,"vancouver, ,",
261860,"n/a, new south wales, australia",
261862,"norton, virginia, usa",35.0
261863,"los angeles, california, usa",30.0
261881,"martha, kentucky, usa",32.0
261886,"köln, nordrhein-westfalen, germany",
261907,"durham, north carolina, usa",45.0
261937,"chicago, illinois, usa",
261944,"clarksville, virginia, usa",66.0
261956,"barcelona, catalonia, spain",32.0
261973,"chicago, illinois, usa",35.0
261998,"seal beach, california, usa",28.0
262033,"vancouver, british columbia, canada",25.0
262040,"vancouver, british columbia, canada",41.0
262051,"grosse pointe, michigan,",
262070,"santander, cantabria, spain",28.0
262118,"maryville, tennessee, usa",25.0
262151,"coatesville, pennsylvania, usa",34.0
262168,"newmarket, ontario, canada",20.0
262186,"matosinhos, porto, portugal",25.0
262187,"mexico city, distrito federal, mexico",26.0
262190,"champaign, illinois, usa",
262219,"virginia beach, virginia, usa",65.0
262281,"sacramento, california, usa",35.0
262298,"philadelphia, pennsylvania, usa",29.0
262310,"eugene, oregon, usa",
262311,"greenfield park, quebec, canada",53.0
262317,"riverside, connecticut, usa",
262325,"houston, texas, usa",47.0
262347,"torrance, california, usa",
262391,"san angelo, texas, usa",17.0
262399,"glen allen, virginia, usa",48.0
262402,"palmerston north, n/a, new zealand",35.0
262407,"huntington, west virginia, usa",29.0
262421,"virginia beach, virginia, usa",
262422,"dripping springs, texas, usa",58.0
262430,"lincoln, rhode island, usa",
262458,"gatineau, quebec, canada",15.0
262459,"mountain view, california, usa",
262464,"brookline, massachusetts, usa",27.0
262467,"port saint lucie, florida, usa",
262469,"janesville, wisconsin, usa",52.0
262479,"gunungsitoli, nias island, north sumatera, indonesia",24.0
262491,"pierrefonds, quebec, canada",
262521,"bronx, new york,",20.0
262525,"sf, california, usa",
262541,"pierrefonds, quebec, canada",
262557,"pinellas park, florida, usa",70.0
262569,"saco, maine, usa",26.0
262574,"savannah, georgia, usa",33.0
262576,"las vegas, nevada, usa",49.0
262585,"las vegas, nevada, usa",21.0
262607,"newington, connecticut, usa",32.0
262621,"oakman, alabama, usa",28.0
262641,"konstanz, baden-wuerttemberg, germany",61.0
262642,"midwest city, oklahoma, usa",20.0
262666,"halifax, nova scotia, canada",
262703,"columbia, south carolina, usa",
262713,"northfield, vermont, usa",31.0
262715,"bonn, nordrhein-westfalen, germany",31.0
262736,"gaines, michigan, usa",25.0
262746,"cumberland, rhode island, usa",17.0
262769,"round rock, texas, usa",33.0
262795,"brisbane, california, usa",
262810,"woodbridge, virginia, usa",67.0
262846,"greenville, texas, usa",
262849,"clearwater, florida, usa",
262866,"minneapoilis, minnesota, usa",44.0
262894,"calabasas, california, usa",
262902,"sydney, new south wales, australia",32.0
262910,"deventer, overijssel, netherlands",
262934,"saint paul, minnesota, usa",57.0
262940,"san diego, ,",
262964,"weston-super-mare, england, united kingdom",81.0
262980,"quincy, massachusetts, usa",44.0
262998,"melbourne, victoria, australia",
263035,"bomoseen, vermont, usa",
263072,"orange, texas, usa",40.0
263078,"harrison, tennessee, usa",59.0
263099,"fairfax, virginia, usa",
263104,"southaven, mississippi, usa",30.0
263107,"innsbruck, tirol, austria",24.0
263147,"st paul, minnesota, usa",20.0
263153,"milford, massachusetts, usa",27.0
263163,"austin, texas, usa",26.0
263186,"santa cruz, california, usa",26.0
263214,"arrowtown, otago, new zealand",37.0
263219,"torino, piemonte,",31.0
263256,"knoxville, tennessee, usa",
263292,"schöninghsdorf, niedersachsen, germany",
263300,"edenton, north carolina, usa",51.0
263310,"herkimer, niagra falls, canada",18.0
263320,"fredericksburg, texas, usa",
263321,"miami, fl 33157, florida, usa",61.0
263325,"fredericton, new brunswick, canada",27.0
263326,"austin, texas, usa",29.0
263331,"tampere, pirkanmaa, finland",28.0
263344,"espoo, uusimaa, finland",17.0
263353,"tucson, arizona, usa",
263357,"washington, dc, usa",
263383,"arlington, ,",
263393,"kingston, ontario, canada",27.0
263418,"placerville, california, usa",
263445,"east brunswick, victoria, australia",32.0
263460,"tampa, florida, usa",31.0
263472,"decatur, georgia, usa",
263475,"el cajon, california, usa",
263480,"portland, oregon, usa",
263495,"santa clara, california, usa",58.0
263500,"lehigh acres, florida, usa",57.0
263537,"wisconsin rapids, wisconsin, usa",47.0
263541,"fullerton, california, usa",
263560,"west bend, wisconsin, usa",36.0
263577,"belfast, northern ireland, united kingdom",
263582,"oakland, california, usa",
263585,"lille, nord, france",36.0
263601,"poulsbo, washington, usa",34.0
263644,"mendon, massachusetts, usa",
263645,"st. catharines, ontario, canada",28.0
263663,"co. springs, colorado, usa",
263664,"montreal, quebec, canada",25.0
263744,"st. louis, missouri, usa",
263755,"springfield, illinois, usa",77.0
263825,"marion, iowa, usa",53.0
263829,"quaker hill, connecticut, usa",35.0
263846,"nutley, new jersey, usa",
263852,"lake mary, florida, usa",65.0
263877,"victoria, british columbia, canada",44.0
263901,"kent, washington, usa",
263941,"epsom, surrey, united kingdom",30.0
263979,"san  francisco, california, usa",34.0
263994,"na, campania, italy",
264029,"warrenville, illinois, usa",
264031,"traverse city, michigan, usa",34.0
264041,"toronto, ontario, canada",
264059,"st. louis park, minnesota, usa",
264061,"boca raton, florida, usa",
264082,"irving, texas, usa",42.0
264085,"barreiro, barreiro, portugal",24.0
264092,"albuquerque, new mexico, usa",
264107,"hemet, california, usa",28.0
264117,"barcelona, alabama, spain",35.0
264124,"st. louis, ,",28.0
264137,"olympia, washington, usa",
264149,"el puerto de santa maria, cadiz, spain",25.0
264152,"boston, massachusetts, usa",
264182,"bochum, nrw (nordrhein westfalen), germany",
264191,"lille, nord, france",
264201,"são paulo, são paulo, brazil",34.0
264284,"richmond, virginia, usa",
264300,"niagara falls, new york, usa",44.0
264309,"orangevale, california, usa",
264311,"atlantic highlands, new jersey, usa",29.0
264312,"houston, texas, usa",16.0
264314,"melbourne, victoria, australia",43.0
264317,"portela de sacavém, loures, portugal",25.0
264321,"toronto, ontario, canada",33.0
264349,"avon lake, ohio, usa",
264351,"bardstown, kentucky, usa",34.0
264355,"ionia, michigan, usa",36.0
264371,"alexandria, virginia, usa",36.0
264415,"sremska kamenica, serbia, yugoslavia",20.0
264428,"kessel-lo, vlaams-brabant,",37.0
264463,"lisboa, n/a, portugal",27.0
264464,"ottawa, ontario, canada",37.0
264525,"quezon city, manila, philippines",17.0
264543,"quincy, massachusetts, usa",
264553,"san francisco, california, usa",34.0
264555,"penia di canazei, trentino alto adige, italy",29.0
264581,"houston, texas, usa",
264600,"toronto, ontario, canada",
264627,"medicine hat, alberta, canada",37.0
264637,"germantown, maryland, usa",24.0
264646,"atwater, ca. 95301, california, usa",58.0
264655,"whistler, british columbia, canada",25.0
264657,"st. louis, missouri, usa",23.0
264664,"chesterfield, missouri, usa",48.0
264668,"manassas, virginia, usa",
264674,"westchester, illinois, usa",62.0
264680,"rosewood, california, usa",49.0
264709,"burnaby, british columbia,",
264723,"sedona, arizona, usa",58.0
264732,"wallingford, connecticut, usa",22.0
264746,"fultondale, alabama, usa",27.0
264756,"oudkarspel, noord holland, netherlands",41.0
264760,"oakton, virginia, usa",
264763,"glen burnie, maryland, usa",
264828,"paris, ile de france, france",25.0
264861,"waukegan, illinois, usa",37.0
264873,"tucson, arizona, usa",72.0
264903,"dortmund, nordrhein-westfalen, germany",36.0
264917,"saraland, alabama,",
264947,"la mesa, california, usa",
264955,"houston, texas, usa",
264985,"albuquerque, new mexico, usa",15.0
264996,"oneida, tennessee, usa",25.0
265043,"tucson, arizona, usa",31.0
265083,"brooklyn, new york, usa",25.0
265115,"vista, california, usa",
265149,"minneapolis, minnesota, usa",
265168,"massillon, ohio, usa",38.0
265185,"snellville, georgia, usa",
265192,"seattle, washington, usa",
265202,"manchester, vermont, usa",38.0
265205,"plymouth, vermont, usa",42.0
265206,"quechee, vermont, usa",
265257,"new york, new york, usa",
265274,"tampa, florida, usa",31.0
265276,"missoula, montana, usa",39.0
265281,"virginia beach, virginia, usa",32.0
265290,"irvine, california, usa",20.0
265313,"morrisville, north carolina, usa",33.0
265331,"hamilton, ohio, usa",24.0
265348,"tecate, california, usa",47.0
265383,"awendaw, south carolina, usa",
265403,"springfield, missouri, usa",35.0
265444,"new orleans, louisiana, usa",29.0
265446,"eureka, montana, usa",26.0
265447,"dayton, ohio, usa",
265477,"paris, paris, france",17.0
265487,"kaneohe, hawaii, usa",75.0
265498,"sandy, utah, usa",24.0
265499,"south daytona, florida, usa",41.0
265504,"christiansburg, virginia, usa",41.0
265546,"white river junction, vermont, usa",28.0
265553,"san diego, california, usa",
265567,"media, pennsylvania, usa",35.0
265571,"east windsor, connecticut, usa",15.0
265591,"sevilla, sevilla, spain",
265595,"palmerston north, manawatu, new zealand",31.0
265607,"west sacramento, california, usa",31.0
265620,"baltimore, maryland, usa",56.0
265622,"plymouth, minnesota, usa",38.0
265656,"chicago heights, illinois, usa",41.0
265658,"byfield, massachusetts, usa",
265676,"sterling, virginia, usa",36.0
265685,"ventura, california, usa",
265707,"sydney, new south wales, australia",
265714,"littlestown, pennsylvania, usa",
265742,"idstein/ts, hessen, germany",
265748,"ottawa, illinois, usa",57.0
265751,"sebastopol, california, usa",
265753,"los angeles, california, usa",
265759,"santa rosa, california, usa",54.0
265784,"san jose, california, usa",
265834,"madrid, madrid, spain",51.0
265881,"effingham, illinois, usa",
265889,"kitchener, ontario, canada",30.0
265893,"livermore, ,",37.0
265904,"middelbeers, noord-brabant, netherlands",23.0
265909,"wyncote, pennsylvania, usa",
265918,"davenport, iowa, usa",45.0
265925,"on the whisper of a breeze, n/a, everywhere and anywhere",30.0
265932,"singapore, singapore, singapore",25.0
265938,"ada, michigan, usa",40.0
265940,"lakewood, colorado, usa",21.0
265972,"olympia, washington, usa",
266024,"san francisco, california, usa",
266054,"cordova, tennessee, usa",36.0
266056,"hoover, alabama, usa",47.0
266059,"sechelt, british columbia, canada",
266063,"lancaster, california, usa",31.0
266091,"whitehorse, yukon territory, canada",30.0
266092,"salt lake city, utah, usa",
266095,"peoria, arizona, usa",
266109,"san antonio, texas, usa",
266143,"canyon country, california, usa",
266146,"carlton north, victoria, australia",31.0
266154,"coburg, oregon, usa",35.0
266164,"st. charles, illinois, usa",
266171,"bellevue, washington, usa",
266176,"caldwell, idaho, usa",0.0
266226,"new york, new york, usa",
266229,"kent, washington, usa",24.0
266230,"oak view, california, usa",28.0
266232,"richmond, ,",
266250,"mclean, virginia, usa",73.0
266260,"blanding, utah, usa",39.0
266268,"camden, south carolina, usa",
266283,"walla walla, washington, usa",62.0
266299,"austin, texas, usa",61.0
266309,"vermont south, victoria, australia",17.0
266312,"seattle, washington, usa",48.0
266355,"el cajon, california, usa",
266359,"vista, california, usa",
266378,"aurora, illinois, usa",
266387,"overland park, kansas, usa",44.0
266419,"fort walton beach, florida, usa",36.0
266429,"amsterdam, noord-holland, netherlands",23.0
266450,"yaphank, new york, usa",
266457,"white oak, texas, usa",35.0
266466,"kenmore, washington, usa",45.0
